"kode_titik","kode","kode_kecamatan","kelurahan","created_at","updated_at"
"35.29.10.2012","3529102012","35.29.10","Ketawang Parebaan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.10.2013","3529102013","35.29.10","Ketawang Daleman","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.10.2014","3529102014","35.29.10","Ketawang Karay","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2001","3529112001","35.29.11","Kaduara Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2002","3529112002","35.29.11","Sendang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2003","3529112003","35.29.11","Rombasan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2004","3529112004","35.29.11","Sentol Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2005","3529112005","35.29.11","Larangan Perreng","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2006","3529112006","35.29.11","Sentol Daya","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2007","3529112007","35.29.11","Pakamban Daya","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2008","3529112008","35.29.11","Pakamban Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2009","3529112009","35.29.11","Jaddung","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2010","3529112010","35.29.11","Pragaan Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2011","3529112011","35.29.11","Pragaan Daya","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2012","3529112012","35.29.11","Prenduan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2013","3529112013","35.29.11","Aeng Panas","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.11.2014","3529112014","35.29.11","Karduluk","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2001","3529122001","35.29.12","Ambunten Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2002","3529122002","35.29.12","Ambunten Tengah","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2003","3529122003","35.29.12","Ambunten Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2004","3529122004","35.29.12","Tambaagung Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2005","3529122005","35.29.12","Tambaagung Tengah","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2006","3529122006","35.29.12","Tambaagung Ares","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2007","3529122007","35.29.12","Sogian","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2008","3529122008","35.29.12","Tambaagung Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2009","3529122009","35.29.12","Bukabu","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2010","3529122010","35.29.12","Campor Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2011","3529122011","35.29.12","Keles","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2012","3529122012","35.29.12","Campor Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2013","3529122013","35.29.12","Belluk Ares","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2014","3529122014","35.29.12","Belluk Kenek","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.12.2015","3529122015","35.29.12","Belluk Raja","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2001","3529132001","35.29.13","Montorna","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2002","3529132002","35.29.13","Prancak","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2003","3529132003","35.29.13","Campaka","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2004","3529132004","35.29.13","Rajun","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2005","3529132005","35.29.13","Lebeng Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2006","3529132006","35.29.13","Lebeng Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2007","3529132007","35.29.13","Soddara","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2008","3529132008","35.29.13","Pasongsongan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2009","3529132009","35.29.13","Padangdangan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.13.2010","3529132010","35.29.13","Panaongan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2001","3529142001","35.29.14","Slopeng","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2002","3529142002","35.29.14","Semaan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2003","3529142003","35.29.14","Batubellah Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2004","3529142004","35.29.14","Batubellah Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2005","3529142005","35.29.14","Kecer","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2006","3529142006","35.29.14","Bates","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2007","3529142007","35.29.14","Bringin","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2008","3529142008","35.29.14","Jelbudan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2009","3529142009","35.29.14","Kerta Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2010","3529142010","35.29.14","Kerta Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2011","3529142011","35.29.14","Nyapar","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2012","3529142012","35.29.14","Dasuk Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2013","3529142013","35.29.14","Dasuk Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2014","3529142014","35.29.14","Dasuk Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.14.2015","3529142015","35.29.14","Mantajun","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2001","3529152001","35.29.15","Mandala","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2002","3529152002","35.29.15","Pakondang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2003","3529152003","35.29.15","Matanair","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2004","3529152004","35.29.15","Tambaksari","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2005","3529152005","35.29.15","Banasare","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2006","3529152006","35.29.15","Bunbarat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2007","3529152007","35.29.15","Karang Nangka","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2008","3529152008","35.29.15","Basoka","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2009","3529152009","35.29.15","Duko","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2010","3529152010","35.29.15","Rubaru","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.15.2011","3529152011","35.29.15","Kalebengan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2001","3529162001","35.29.16","Kolpo","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2002","3529162002","35.29.16","Tamidung","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2003","3529162003","35.29.16","Batang-batang Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2004","3529162004","35.29.16","Batang-Batang Daya","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2005","3529162005","35.29.16","Totosan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2006","3529162006","35.29.16","Banuaju Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2007","3529162007","35.29.16","Banuaju Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2008","3529162008","35.29.16","Jenangger","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2009","3529162009","35.29.16","Nyabakan Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2010","3529162010","35.29.16","Nyabakan Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2011","3529162011","35.29.16","Jangkong","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2012","3529162012","35.29.16","Legung Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2013","3529162013","35.29.16","Legung Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2014","3529162014","35.29.16","Dapenda","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2015","3529162015","35.29.16","Bilangan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.16.2016","3529162016","35.29.16","Lombang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2001","3529172001","35.29.17","Aengmerah","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2002","3529172002","35.29.17","Tengedan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2003","3529172003","35.29.17","Juruan Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2004","3529172004","35.29.17","Juruan Daya","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2005","3529172005","35.29.17","Badur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2006","3529172006","35.29.17","Gedang-Gedang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2007","3529172007","35.29.17","Batuputih Kenek","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2008","3529172008","35.29.17","Batuputih Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2009","3529172009","35.29.17","Batuputih Daya","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2010","3529172010","35.29.17","Bantelan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2011","3529172011","35.29.17","Larangan Barma","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2012","3529172012","35.29.17","Larangan Kerta","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2013","3529172013","35.29.17","Bulla'an","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.17.2014","3529172014","35.29.17","Sergang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2001","3529182001","35.29.18","Candi","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2002","3529182002","35.29.18","Jadung","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2003","3529182003","35.29.18","Romben Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2004","3529182004","35.29.18","Romben Rana","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2005","3529182005","35.29.18","Romben Guna","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2006","3529182006","35.29.18","Taman Sare","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"61.03.01.2011","6103012011","61.03.01","Pana","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2007","3529182007","35.29.18","Bicabbi","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2008","3529182008","35.29.18","Dungkek","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2009","3529182009","35.29.18","Bunpenang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2010","3529182010","35.29.18","Bungin-bungin","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2011","3529182011","35.29.18","Lapa Taman","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2012","3529182012","35.29.18","Lapa Laok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2013","3529182013","35.29.18","Lapa Daya","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2014","3529182014","35.29.18","Bancamara","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.18.2015","3529182015","35.29.18","Banraas","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2001","3529192001","35.29.19","Grujugan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2002","3529192002","35.29.19","Longos","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2003","3529192003","35.29.19","Andulang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2004","3529192004","35.29.19","Gapura Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2005","3529192005","35.29.19","Mandala","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2006","3529192006","35.29.19","Gersik Putih","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2007","3529192007","35.29.19","Gapura Tengah","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2008","3529192008","35.29.19","Gapura Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2009","3529192009","35.29.19","Panagan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2010","3529192010","35.29.19","Palo'lo'an","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2011","3529192011","35.29.19","Banjar Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2012","3529192012","35.29.19","Banjar Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2013","3529192013","35.29.19","Batudinding","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2014","3529192014","35.29.19","Baban","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2015","3529192015","35.29.19","Karangbudi","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2016","3529192016","35.29.19","Braji","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.19.2017","3529192017","35.29.19","Poja","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2001","3529202001","35.29.20","Pancor","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2002","3529202002","35.29.20","Prambanan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2003","3529202003","35.29.20","Gendang Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2004","3529202004","35.29.20","Karang Tengah","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2005","3529202005","35.29.20","Jambuir","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2006","3529202006","35.29.20","Gayam","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2007","3529202007","35.29.20","Kalowang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2008","3529202008","35.29.20","Nyamplong","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2009","3529202009","35.29.20","Gendang Barat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.20.2010","3529202010","35.29.20","Tarebung","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2001","3529212001","35.29.21","Nonggunong","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2002","3529212002","35.29.21","Somber","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2003","3529212003","35.29.21","Tanah Merah","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2004","3529212004","35.29.21","Sokaramme Timur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2005","3529212005","35.29.21","Sokarami Paseser","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2006","3529212006","35.29.21","Talaga","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2007","3529212007","35.29.21","Rosong","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.21.2008","3529212008","35.29.21","Sonok","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2001","3529222001","35.29.22","Ketupat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2002","3529222002","35.29.22","Jungkat","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2003","3529222003","35.29.22","Kropoh","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2004","3529222004","35.29.22","Karangnangka","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2005","3529222005","35.29.22","Alas Malang","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2006","3529222006","35.29.22","Poteran","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2007","3529222007","35.29.22","Brakas","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2008","3529222008","35.29.22","Tonduk","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.22.2009","3529222009","35.29.22","Guwa-Guwa","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.23.2001","3529232001","35.29.23","Sukajeruk","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.23.2002","3529232002","35.29.23","Masalima","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.23.2003","3529232003","35.29.23","Masakambing","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.23.2004","3529232004","35.29.23","Kramian","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.24.2001","3529242001","35.29.24","Pajanangger","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.24.2008","3529242008","35.29.24","Sawah Sumur","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.24.2009","3529242009","35.29.24","Paseraman","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.24.2010","3529242010","35.29.24","Gelaman","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.24.2011","3529242011","35.29.24","Buddi","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"35.29.24.2012","3529242012","35.29.24","Kolo-kolo","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
